Year,Round,Pick,Player,Position,NBA Team,Prev Team,Games Played,Games Started,Minutes,Points Per Game,FGA,FGM,FG%,3PA,3PM,3P%,FTA,FTM,FT%,Rebounds,DBoards,OBoards,Assists,Turnovers,Steals,Blocks,Fouls
1985,5,107,James Anderson,,POR,Union College (KY),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,108,Kelly Blaine,,NJN,South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,109,Tommy Davis,,DAL,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,110,Mike Lahm,,DET,Murray State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,111,Ivan Daniels,,IND,Illinois-Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,112,Kenny Brown,,DEN,Texas A&M;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,113,Carl Wright,,PHL,Southern Methodist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,114,Ray Knight,,MIL,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,115,Timo Saarelainen,F,LAL,Brigham Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,5,116,Albert Butts,,BOS,La Salle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,117,Gerald Crosby,G,GOS,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,118,Stu Primus,G,IND,Boston College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,119,Kent Lockhart,GF,NYK,UTEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,120,Charles Valentine,,KCK,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,121,Malcolm Thomas,,LAC,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,122,Earl Walker,,SEA,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,123,Tony Duckett,PG,ATL,Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,124,Charles Rayne,F,PHX,Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,125,Ricky Johnson,,CLE,Illinois State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,126,Dan Meagher,F,CHI,Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,127,Matt England,,WAS,Houston Baptist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,128,Chris Harper,,SAN,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,129,Jim Miller,,UTH,Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,130,George Almones,G,NJN,Louisiana-Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,131,Curtis Moore,,POR,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,132,Carlton Cooper,,DAL,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,133,Vincent Giles,,DET,Eastern Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,134,Sam Potter,F,HOU,Oral Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,135,Joe Carrabino,F,DEN,Harvard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,136,Daryl Lloyd,,PHL,Drake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,137,Quentin Anderson,,MIL,Texas Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,138,Tony Neal,,LAL,Cal State Fullerton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,6,139,Ralph Lewis,G,BOS,La Salle,99,0,6.8,2.31,2.17,0.9,0.414,0.04,0.01,0.25,0.9,0.51,0.562,1.19,0.63,0.57,0.29,0.45,0.25,0.07,0.68
1985,7,140,Jeff Acres,,IND,Oral Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,141,Eric Boyd,G,GOS,North Carolina A&T;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,142,Ken Bantum,C,NYK,Cornell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,143,Gary Maloncon,PF,LAC,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,144,Michael Phelps,G,SEA,Alcorn State,132,24,10.4,3.56,3.55,1.48,0.416,0.17,0.02,0.091,0.92,0.59,0.639,1.07,0.73,0.34,1.05,0.73,0.54,0.02,1.12
1985,7,145,Alton Lee Gipson,,KCK,Florida State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,146,"Bob Ferry, Jr.",,WAS,Harvard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,147,Buzz Peterson,G,CLE,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,148,Georgi Glouchkov,PF,PHX,Euroins Cherno More (Bulgaria),49,16,15.8,4.88,4.27,1.71,0.402,0.02,0.02,1,2.49,1.43,0.574,3.33,2.69,0.63,0.65,1.55,0.53,0.51,2.51
1985,7,149,Jeff Adkins,G,CHI,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,150,Keith Gray,,WAS,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,151,Mike Wacker,,UTH,Texas-San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,152,Al Young,,SAN,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,153,Mark Owen,,POR,College of Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,154,Gary McLain,PG,NJN,Villanova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,155,Ed Catchings,,DAL,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,156,Frank James,,DET,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,157,Don Turney,,IND,Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,158,Eddie Smith,,DEN,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,159,Jaye Andrews,,PHL,Bucknell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,160,Mario Elie,SG,MIL,American International,732,395,25.5,8.56,6.14,2.9,0.473,2.15,0.78,0.365,2.31,1.97,0.854,2.76,2.05,0.71,2.56,1.31,0.92,0.18,1.96
1985,7,161,Keith Cleplicki,,LAL,William & Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,162,Chris Remly,,BOS,Rutgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,0,Dennis Nutt,G,None,Texas Christian,25,0,3.6,2.28,1.6,0.64,0.4,0.68,0.2,0.294,0.88,0.8,0.909,0.32,0.28,0.04,0.64,0.4,0.28,0,0.24
1985,0,0,David Cooke,F,None,Saint Mary's,6,0,6.3,1.5,1.83,0.33,0.182,0,0,0,1.33,0.83,0.625,1.67,0.83,0.83,0.17,0.33,0.67,0,0.83
1985,0,0,Pipoka Vianna,PF,None, ,1,0,9,2,2,1,0.5,0,0,0,0,0,0,0,0,0,2,1,0,0,3
1984,1,1,Hakeem Olajuwon,C,HOU,Houston,1238,1186,35.7,21.77,16.96,8.68,0.512,0.1,0.02,0.202,6.16,4.38,0.712,11.1,7.85,3.26,2.47,2.96,1.75,3.09,3.54
1984,1,2,Sam Bowie,C,POR,Kentucky,511,349,27.6,10.89,9.2,4.16,0.452,0.21,0.06,0.302,3.34,2.5,0.748,7.52,5.19,2.33,2.1,1.91,0.51,1.78,3.04
1984,1,3,Michael Jordan,SG,CHI,North Carolina,1072,1039,38.3,30.12,22.89,11.37,0.497,1.66,0.54,0.327,8.18,6.83,0.835,6.22,4.67,1.56,5.25,2.73,2.35,0.83,2.6
1984,1,4,Sam Perkins,PF,DAL,North Carolina,1286,757,28.5,11.92,9.32,4.28,0.459,1.83,0.66,0.362,3.34,2.7,0.811,5.96,4.15,1.81,1.53,1.23,0.86,0.73,2.46
1984,1,5,Charles Barkley,PF,PHL,Auburn,1073,1012,36.6,22.14,14.54,7.86,0.541,1.88,0.5,0.266,8.05,5.92,0.735,11.69,7.72,3.97,3.93,3.14,1.54,0.83,3.06
1984,1,6,Mel Turpin,C,WAS,Kentucky,361,127,19,8.51,6.96,3.59,0.516,0.02,0,0.111,1.7,1.32,0.777,4.58,2.99,1.59,0.5,1.19,0.43,0.96,2.36
1984,1,7,Alvin Robertson,SG,SAN,Arkansas,779,680,31.7,13.97,11.87,5.66,0.477,1.03,0.3,0.295,3.15,2.34,0.743,5.22,3.14,2.08,5.04,2.72,2.71,0.41,3.39
1984,1,8,Lancaster Gordon,G,LAC,Louisville,201,6,12.8,5.6,6.01,2.35,0.391,0.42,0.11,0.274,1.02,0.79,0.767,1.29,0.71,0.58,1.46,1.18,0.64,0.15,1.32
1984,1,9,Otis Thorpe,PF,KCK,Providence,1257,989,31.7,14,10.02,5.47,0.546,0.05,0,0.047,4.46,3.07,0.687,8.25,5.51,2.74,2.17,2.21,0.67,0.4,3.3
1984,1,10,Leon Wood,G,PHL,Cal State Fullerton,274,19,16.6,6.36,5.57,2.18,0.392,1.93,0.63,0.328,1.72,1.36,0.792,1.15,0.88,0.27,3.16,1.01,0.46,0.01,1.05
1984,1,11,Kevin Willis,C,ATL,Michigan State,1424,892,26.9,12.12,10.23,4.98,0.487,0.13,0.03,0.211,2.98,2.12,0.713,8.36,5.46,2.9,0.93,1.77,0.67,0.52,2.93
1984,1,12,Tim McCormick,C,CLE,Michigan,483,210,21.5,8.34,5.98,3.2,0.535,0.04,0,0.118,2.75,1.93,0.703,4.89,3.29,1.61,1.02,1.28,0.29,0.39,2.59
1984,1,13,Jay Humphries,G,PHX,Colorado,788,557,29.3,11.13,9.35,4.44,0.475,0.94,0.28,0.297,2.51,1.97,0.782,2.54,1.87,0.67,5.51,1.95,1.46,0.11,2.76
1984,1,14,Michael Cage,PF,SDC,San Diego State,1140,733,26.1,7.26,5.66,2.91,0.514,0.02,0,0,2.17,1.44,0.664,7.58,4.75,2.83,0.93,1.02,0.92,0.64,2.26
1984,1,15,Terence Stansbury,G,DAL,Temple,192,31,15.5,6.25,5.49,2.44,0.444,0.56,0.12,0.224,1.6,1.25,0.779,1.44,1.05,0.4,2.03,1.29,0.61,0.1,2.52
1984,1,16,John Stockton,PG,UTH,Gonzaga,1504,1300,31.8,13.11,9.08,4.68,0.515,1.46,0.56,0.384,3.85,3.18,0.826,2.69,2.05,0.64,10.51,2.82,2.17,0.21,2.62
1984,1,17,Jeff Turner,FC,NJN,Vanderbilt,612,235,18.4,6.04,5.4,2.52,0.467,0.35,0.12,0.344,1.14,0.88,0.77,3.33,2.31,1.01,1.04,1.12,0.35,0.14,2.87
1984,1,18,Vern Fleming,G,IND,Georgia,893,523,27.7,11.34,8.91,4.44,0.498,0.24,0.04,0.181,3.16,2.42,0.764,3.37,2.28,1.1,4.81,2.01,1.04,0.12,2.24
1984,1,19,Bernard Thompson,GF,POR,Fresno State,204,29,14.4,5.28,4.58,2.01,0.439,0.08,0,0,1.6,1.26,0.789,1.73,0.92,0.8,1.29,0.89,0.62,0.13,1.9
1984,1,20,Tony Campbell,GF,DET,Ohio State,690,224,22,11.59,10.11,4.61,0.456,0.38,0.1,0.254,2.88,2.27,0.79,3.07,1.75,1.32,1.48,1.57,0.84,0.23,2.22
1984,1,21,Kenny Fields,GF,MIL,UCLA,184,21,14.6,6.2,5.31,2.52,0.474,0.09,0.02,0.176,1.57,1.15,0.733,2.52,1.57,0.96,1.02,0.98,0.53,0.21,2.14
1984,1,22,Tom Sewell,G,PHL,Lamar,21,0,4.1,0.95,1.71,0.43,0.25,0.1,0,0,0.19,0.1,0.5,0.19,0.1,0.1,0.29,0.33,0.14,0.05,0.62
1984,1,23,Earl Jones,C,LAL,University of the District of Columbia,14,0,3.6,0.93,0.93,0.36,0.385,0,0,0,0.29,0.21,0.75,0.71,0.43,0.29,0.21,0.57,0,0.07,1
1984,1,24,Michael Young,GF,BOS,Houston,49,2,9.6,4.55,4.12,1.92,0.465,0.55,0.16,0.296,0.78,0.55,0.711,1.8,1.04,0.76,0.49,0.31,0.51,0.06,0.96
1984,2,25,Devin Durrant,F,IND,Brigham Young,63,8,12.8,5.03,4.68,1.94,0.414,0.05,0,0,1.68,1.16,0.689,2.1,1.29,0.81,1.35,1.29,0.35,0.16,1.84
1984,2,26,Victor Fleming,SG,POR,Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,27,Ron Anderson,GF,CLE,Fresno State,664,79,22.8,10.63,9.4,4.42,0.471,0.55,0.16,0.287,2,1.62,0.814,3.48,2.19,1.29,1.43,1.1,0.71,0.14,1.53
1984,2,28,Cory Blackwell,F,SEA,Wisconsin,60,0,9.2,3.37,3.95,1.45,0.367,0.03,0,0,0.92,0.47,0.509,1.6,0.9,0.7,0.43,0.73,0.42,0.05,0.92
1984,2,29,Stuart Gray,C,IND,UCLA,386,5,9,2.35,1.96,0.88,0.446,0.02,0,0,0.9,0.6,0.663,2.64,1.84,0.8,0.38,0.62,0.17,0.34,1.67
1984,2,30,Steve Burtt,G,GOS,Iona,101,2,11.1,5.78,5.07,2.16,0.426,0.14,0.02,0.143,2.08,1.45,0.695,0.91,0.63,0.28,1.22,1.09,0.49,0.13,1.93
1984,2,31,Jay Murphy,FC,GOS,Boston College,67,0,6.5,2.39,2.84,0.94,0.332,0.04,0,0,0.84,0.51,0.607,1.66,1.15,0.51,0.19,0.36,0.12,0.1,0.88
1984,2,32,Eric Turner,G,DET,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,33,Steve Colter,G,POR,New Mexico State,526,170,18.2,6.31,5.5,2.46,0.448,0.5,0.14,0.29,1.6,1.24,0.778,2,1.43,0.56,2.82,1.01,0.88,0.14,1.71
1984,2,34,Tony Costner,FC,WAS,Saint Joseph's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,35,Othell Wilson,G,GOS,Virginia,127,25,16.1,4.21,3.75,1.7,0.454,0.27,0.05,0.176,1.02,0.76,0.746,1.67,1.17,0.5,3.34,1.35,0.98,0.13,1.49
1984,2,36,Charles Alexander Jones,F,PHX,Louisville,200,32,15,5.07,3.7,1.82,0.493,0.04,0.01,0.111,2.31,1.41,0.609,3.79,2.44,1.34,1.03,1.16,0.49,0.54,1.56
1984,2,37,Ben Coleman,F,CHI,Maryland,227,42,15.9,6.58,4.97,2.57,0.516,0.02,0,0,1.9,1.44,0.759,4.09,2.74,1.34,0.56,1.33,0.41,0.44,2.7
1984,2,38,Charlie Sitton,F,DAL,Oregon State,43,0,7.1,2.12,2.19,0.91,0.415,0.05,0,0,0.58,0.3,0.52,1.4,0.84,0.56,0.6,0.44,0.16,0.14,1.16
1984,2,39,Danny Young,G,SEA,Wake Forest,574,73,16.6,4.57,3.93,1.71,0.437,1.03,0.34,0.327,0.96,0.8,0.835,1.24,0.94,0.29,2.92,0.82,0.88,0.06,0.93
1984,2,40,Anthony Teachey,F,DAL,Wake Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,41,Tom Sluby,G,DAL,Notre Dame,31,0,4.9,2.35,1.87,0.97,0.517,0.06,0,0,0.68,0.42,0.619,0.39,0.23,0.16,0.52,0.35,0.1,0,0.58
1984,2,42,Willie White,G,DEN,Chattanooga,82,4,7,3.68,3.56,1.54,0.432,0.39,0.12,0.312,0.66,0.49,0.741,0.99,0.6,0.39,1,0.67,0.28,0.05,0.59
1984,2,43,Gregory Wiltjer,C,CHI,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,44,Fred Reynolds,SF,WAS,UTEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,45,Gary Plummer,FC,GOS,Boston University,126,0,11.4,4.21,3.65,1.57,0.43,0.06,0.01,0.143,1.48,1.06,0.717,2.44,1.59,0.85,0.52,1.02,0.23,0.2,2.13
1984,2,46,Jerome Kersey,PF,POR,Longwood,1153,571,24.4,10.26,8.82,4.1,0.465,0.25,0.05,0.201,2.92,2.01,0.69,5.5,3.48,2.02,1.85,1.37,1.24,0.69,3
1984,2,47,Ronnie Williams,PF,BOS,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,48,James Banks,SF,PHL,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,49,Tim Dillon,PF,CHI,Northern Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,50,Ben McDonald,F,CLE,UC Irvine,176,75,21,6.03,5.62,2.63,0.468,0.25,0.06,0.227,0.98,0.71,0.727,3.23,2.01,1.22,1.34,0.85,0.44,0.1,2.77
1984,3,51,Jim Petersen,FC,HOU,Minnesota,491,208,20,6.92,5.75,2.79,0.486,0.06,0,0.069,1.84,1.33,0.725,4.79,3.23,1.56,0.99,1.35,0.43,0.74,2.76
1984,3,52,Terry Williams,PF,SEA,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,53,Ricky Ross,SF,WAS,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,54,Roosevelt Chapman,SF,KCK,Dayton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,55,Lewis Jackson,SG,GOS,Alabama State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,56,Jeff Allen,PF,KCK,St. John's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,57,Joe Binion,F,SAN,North Carolina A&T;,11,0,4.6,1.27,0.91,0.36,0.4,0,0,0,0.91,0.55,0.6,1.64,0.91,0.73,0.09,0.27,0.18,0.18,0.45
1984,3,58,Bobby Parks,SG,ATL,Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,59,Murray Jarman,SF,PHX,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,60,Leonard Mitchell,PF,CLE,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,61,Jeff Cross,PF,DAL,Maine,21,0,6.1,1.24,1.14,0.29,0.25,0,0,0,1.19,0.67,0.56,1.43,1,0.43,0.05,0.33,0.1,0.14,1.81
1984,3,62,David Pope,F,UTH,Norfolk State,33,0,6.2,1.88,2.21,0.79,0.356,0.06,0.03,0.5,0.52,0.27,0.529,0.88,0.42,0.45,0.27,0.27,0.15,0.12,1.24
1984,3,63,Yommy Sangodeyi,PF,NJN,Sam Houston State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,64,Curtis Green,PG,NYK,Southern Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,65,Tim Kearney,C,POR,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,66,Kevin Springman,PF,DET,Saint Joseph's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,67,Vernon Delancy,SF,MIL,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,68,Butch Graves,G,PHL,Yale,4,0,2.8,1.25,1.5,0.5,0.333,0.25,0,0,1.25,0.25,0.2,0.5,0.5,0,0.25,0.25,0.25,0,1
1984,3,69,George Singleton,PF,LAL,Furman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,70,Rick Carlisle,G,BOS,Virginia,188,1,7.8,2.26,2.24,0.95,0.424,0.26,0.06,0.229,0.38,0.29,0.775,0.75,0.52,0.23,1.04,0.63,0.22,0.05,0.99
1984,4,71,Ralph Jackson,G,IND,UCLA,1,0,12,2,3,1,0.333,0,0,0,0,0,0,1,0,1,4,1,2,0,1
1984,4,72,Melvin Johnson,PF,CHI,Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,73,Art Aaron,SF,CLE,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,74,Willie Jackson,SF,HOU,Centenary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,75,Marc Glass,SG,LAC,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,76,Jim Grandholm,FC,WAS,South Florida,26,0,6.5,3.04,2.23,1.15,0.517,0.65,0.35,0.529,0.81,0.38,0.476,1.92,1.15,0.77,0.31,0.42,0.08,0.31,1.27
1984,4,77,Mark Halsel,SF,CHI,Northeastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,78,John Devereaux,PF,SAN,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,79,Karl Tilleman,SG,DEN,Calgary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,80,Carl Henry,G,KCK,Kansas,28,0,5.3,2.79,2.39,1.11,0.463,0.36,0.14,0.4,0.61,0.43,0.706,0.68,0.39,0.29,0.14,0.32,0.14,0,0.39
1984,4,81,Dicky Beal,PG,ATL,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,82,Jeff Collins,SG,PHX,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,83,Jeff Jenkins,PF,SEA,Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,84,John Horrocks,C,DAL,North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,85,Hank Cornley,SF,NJN,Illinois State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,86,Jim Rowinski,FC,UTH,Purdue,23,0,5.5,2.48,1.57,0.65,0.417,0,0,0,1.39,1.17,0.844,1.48,0.7,0.78,0.22,0.43,0.04,0.09,0.83
1984,4,87,Bob Thornton,C,NYK,UC Irvine,283,30,12,2.96,2.56,1.12,0.439,0.03,0.01,0.222,1.28,0.71,0.552,2.48,1.55,0.93,0.35,0.73,0.27,0.12,2.04
1984,4,88,Brett Applegate,PF,POR,Brigham Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,89,Phillip Smith,PG,DET,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,90,Ozell Jones,FC,SAN,Cal State Fullerton,70,6,12.9,3.5,2.6,1.51,0.582,0.01,0,0,1.19,0.47,0.398,3.43,2.5,0.93,0.8,0.91,0.46,0.83,2.06
1984,4,91,Earl Harrison,SF,PHL,Morehead State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,92,John Revelli,PF,LAL,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,93,Kevin Mullen,SF,BOS,Princeton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,94,Gene Smith,G,IND,Georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,95,Lamont Robinson,G,CHI,Lamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,96,Vince Hinchen,,CLE,Boise State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,97,Al McClain,G,HOU,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,98,Alonza Allen,F,LAC,Louisiana-Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,99,Cohn Irish,,WAS,Bowling Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,100,Eric Richardson,,SAN,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,101,Steve Bartek,,GOS,Doane College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,102,Jim Foster,,KCK,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,103,Prince Bridges,,DEN,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,104,Terry Martin,G,ATL,Louisiana-Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,105,Bill Flye,,PHX,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,106,Elv Parsquale,PG,SEA,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,107,Dave Williams,,DAL,Illinois-Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,108,Marcus Gaither,,UTH,Fairleigh Dickinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,109,Michael Gerren,,NJN,South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,110,Scott McCollum,,GOS,Pepperdine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,111,Mike Whitmarsh,F,POR,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
